cntr_01,dist_x,pang_x,catalogid_01,ra_01,dec_01,gaia_dr3_source_id_01,snr_snowwhite_01,wd_type_01,teff_snowwhite_01,e_teff_snowwhite_01,logg_snowwhite_01,e_logg_snowwhite_01,spec_file_01,sn_median_all_01,mjd_01,designation,ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,cc_flags,ext_flg,var_flg,moon_lev,w1nm,w1m,w2nm,w2m,w3nm,w3m,w4nm,w4m,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass
11759,0.575574,71.481705,4.5877750730E+09,1.9978324890E+02,-1.4626441002E+01,3.6079405478E+18,2.8461912155E+01,DA,2.1828281250E+04,1.7286613464E+02,7.6876125336E+00,8.6961124907E-05,spec-015199-59250-4587775073.fits,9.2266950607E+00,59250,J131908.01-143735.0,199.7834056,-14.6263902,0.3794,0.4112,0.0533,16.264,0.068,16.0,9.424E-01,16.217,0.212,5.1,9.775E-01,12.725,null,0.6,9.204E-01,9.387,null,-1.7,1.085E+00,1,0,0.000,0.000,0.000,0.003,0000,0,0nnn,0000,17,22,1,22,1,22,0,22,null,null,null,null,null,null,null
11760,0.575574,71.481705,4.5877750730E+09,1.9978324890E+02,-1.4626441002E+01,3.6079405478E+18,2.8461912155E+01,DA,2.1828281250E+04,1.7286613464E+02,7.6876125336E+00,8.6961124907E-05,spec-015199-59279-4587775073.fits,7.4586825371E+00,59279,J131908.01-143735.0,199.7834056,-14.6263902,0.3794,0.4112,0.0533,16.264,0.068,16.0,9.424E-01,16.217,0.212,5.1,9.775E-01,12.725,null,0.6,9.204E-01,9.387,null,-1.7,1.085E+00,1,0,0.000,0.000,0.000,0.003,0000,0,0nnn,0000,17,22,1,22,1,22,0,22,null,null,null,null,null,null,null
11761,0.575574,71.481705,4.5877750730E+09,1.9978324890E+02,-1.4626441002E+01,3.6079405478E+18,2.8461912155E+01,DA,2.1828281250E+04,1.7286613464E+02,7.6876125336E+00,8.6961124907E-05,spec-015199-59355-4587775073.fits,6.9748792648E+00,59355,J131908.01-143735.0,199.7834056,-14.6263902,0.3794,0.4112,0.0533,16.264,0.068,16.0,9.424E-01,16.217,0.212,5.1,9.775E-01,12.725,null,0.6,9.204E-01,9.387,null,-1.7,1.085E+00,1,0,0.000,0.000,0.000,0.003,0000,0,0nnn,0000,17,22,1,22,1,22,0,22,null,null,null,null,null,null,null
11762,0.575574,71.481705,4.5877750730E+09,1.9978324890E+02,-1.4626441002E+01,3.6079405478E+18,2.8461912155E+01,DA,2.1828281250E+04,1.7286613464E+02,7.6876125336E+00,8.6961124907E-05,spec-015199-59362-4587775073.fits,6.9799008369E+00,59362,J131908.01-143735.0,199.7834056,-14.6263902,0.3794,0.4112,0.0533,16.264,0.068,16.0,9.424E-01,16.217,0.212,5.1,9.775E-01,12.725,null,0.6,9.204E-01,9.387,null,-1.7,1.085E+00,1,0,0.000,0.000,0.000,0.003,0000,0,0nnn,0000,17,22,1,22,1,22,0,22,null,null,null,null,null,null,null
11763,0.575574,71.481705,4.5877750730E+09,1.9978324890E+02,-1.4626441002E+01,3.6079405478E+18,2.8461912155E+01,DA,2.1828281250E+04,1.7286613464E+02,7.6876125336E+00,8.6961124907E-05,spec-015199-59382-4587775073.fits,4.8336062431E+00,59382,J131908.01-143735.0,199.7834056,-14.6263902,0.3794,0.4112,0.0533,16.264,0.068,16.0,9.424E-01,16.217,0.212,5.1,9.775E-01,12.725,null,0.6,9.204E-01,9.387,null,-1.7,1.085E+00,1,0,0.000,0.000,0.000,0.003,0000,0,0nnn,0000,17,22,1,22,1,22,0,22,null,null,null,null,null,null,null
11794,0.945293,33.307871,2.7021597906E+16,2.5361985779E+02,6.3655479431E+01,1.6316694531E+18,3.0144313812E+01,DA,1.6342463867E+04,9.3556129456E+01,7.8486299515E+00,1.1228568474E-04,spec-101160-59717-27021597906391289.fits,2.0398767471E+01,59717,J165428.84+633920.5,253.6201827,63.6556989,0.2672,0.2689,0.0690,16.280,0.047,23.2,7.986E-01,17.214,0.269,4.0,9.428E-01,13.751,null,-0.2,9.645E-01,9.733,null,0.5,9.742E-01,1,0,0.000,0.000,0.000,0.000,0000,0,1nnn,0000,30,63,0,63,0,60,0,60,1015078913,16.167,0.103,15.688,0.146,15.565,0.179
11820,0.941133,127.610373,2.7021597906E+16,2.6560284424E+02,6.6785926819E+01,1.6335046755E+18,6.1928146362E+01,DA,1.0273014648E+04,1.4082489967E+01,8.2690515518E+00,1.3111326552E-04,spec-017391-59632-27021597905955670.fits,1.1244270325E+01,59632,J174224.80+664708.7,265.6033696,66.7857673,0.2734,0.2557,0.0260,16.881,0.048,22.7,8.966E-01,16.835,0.128,8.5,9.637E-01,14.198,null,-3.7,9.513E-01,10.463,null,-1.4,9.806E-01,1,0,0.000,0.000,0.000,0.001,0000,0,1nnn,0000,13,155,4,156,0,147,0,147,687891787,16.632,0.150,17.101,null,15.650,null
11821,0.941133,127.610373,2.7021597906E+16,2.6560284424E+02,6.6785926819E+01,1.6335046755E+18,6.1928146362E+01,DA,1.0273014648E+04,1.4082489967E+01,8.2690515518E+00,1.3111326552E-04,spec-101191-59680-27021597905955670.fits,2.0894767761E+01,59680,J174224.80+664708.7,265.6033696,66.7857673,0.2734,0.2557,0.0260,16.881,0.048,22.7,8.966E-01,16.835,0.128,8.5,9.637E-01,14.198,null,-3.7,9.513E-01,10.463,null,-1.4,9.806E-01,1,0,0.000,0.000,0.000,0.001,0000,0,1nnn,0000,13,155,4,156,0,147,0,147,687891787,16.632,0.150,17.101,null,15.650,null
11822,0.941133,127.610373,2.7021597906E+16,2.6560284424E+02,6.6785926819E+01,1.6335046755E+18,6.1928146362E+01,DA,1.0273014648E+04,1.4082489967E+01,8.2690515518E+00,1.3111326552E-04,spec-101191-59681-27021597905955670.fits,1.6104663849E+01,59681,J174224.80+664708.7,265.6033696,66.7857673,0.2734,0.2557,0.0260,16.881,0.048,22.7,8.966E-01,16.835,0.128,8.5,9.637E-01,14.198,null,-3.7,9.513E-01,10.463,null,-1.4,9.806E-01,1,0,0.000,0.000,0.000,0.001,0000,0,1nnn,0000,13,155,4,156,0,147,0,147,687891787,16.632,0.150,17.101,null,15.650,null
11823,0.941133,127.610373,2.7021597906E+16,2.6560284424E+02,6.6785926819E+01,1.6335046755E+18,6.1928146362E+01,DA,1.0273014648E+04,1.4082489967E+01,8.2690515518E+00,1.3111326552E-04,spec-101191-59714-27021597905955670.fits,1.9722398758E+01,59714,J174224.80+664708.7,265.6033696,66.7857673,0.2734,0.2557,0.0260,16.881,0.048,22.7,8.966E-01,16.835,0.128,8.5,9.637E-01,14.198,null,-3.7,9.513E-01,10.463,null,-1.4,9.806E-01,1,0,0.000,0.000,0.000,0.001,0000,0,1nnn,0000,13,155,4,156,0,147,0,147,687891787,16.632,0.150,17.101,null,15.650,null
11824,0.941133,127.610373,2.7021597906E+16,2.6560284424E+02,6.6785926819E+01,1.6335046755E+18,6.1928146362E+01,DA,1.0273014648E+04,1.4082489967E+01,8.2690515518E+00,1.3111326552E-04,spec-101191-59744-27021597905955670.fits,1.2266546249E+01,59744,J174224.80+664708.7,265.6033696,66.7857673,0.2734,0.2557,0.0260,16.881,0.048,22.7,8.966E-01,16.835,0.128,8.5,9.637E-01,14.198,null,-3.7,9.513E-01,10.463,null,-1.4,9.806E-01,1,0,0.000,0.000,0.000,0.001,0000,0,1nnn,0000,13,155,4,156,0,147,0,147,687891787,16.632,0.150,17.101,null,15.650,null
11859,0.247165,-25.089567,4.5547888040E+09,1.2650239563E+02,2.8396114349E+01,7.0719866344E+17,5.2087623596E+01,DA,1.3632118164E+04,8.2039665222E+01,7.9647846222E+00,5.3113577451E-05,spec-015058-59195-4554788804.fits,3.8480022430E+01,59195,J082600.56+282346.2,126.5023625,28.3961765,0.7930,0.8898,0.0814,16.895,0.139,7.8,1.082E+00,16.658,null,0.7,9.106E-01,12.140,null,1.6,1.008E+00,8.606,null,1.4,1.212E+00,1,0,0.000,0.000,0.000,0.000,hH00,0,nnnn,1111,3,14,0,14,0,14,0,14,null,null,null,null,null,null,null
11876,0.819680,34.784400,2.7021597914E+16,1.5240049744E+02,6.3976669312E+01,1.0532114379E+18,5.1043773651E+01,DA,1.9849222656E+04,8.0952934265E+01,7.9031510353E+00,7.1198846854E-05,spec-102957-59701-27021597914010049.fits,3.1256095886E+01,59701,J100936.19+635836.6,152.4007935,63.9768563,0.1355,0.1407,-0.0168,14.315,0.029,37.2,1.098E+00,14.331,0.051,21.5,1.034E+00,12.900,0.500,2.2,9.694E-01,9.233,null,0.3,1.030E+00,1,0,0.000,0.000,0.000,0.000,hhH0,0,11nn,0000,16,16,16,16,0,16,1,16,1052349473,14.232,0.029,14.330,0.050,14.356,0.052
11950,0.288234,32.462746,4.4019530370E+09,4.4726459503E+01,5.1127290726E-01,7.4698071455E+13,2.4716953278E+01,DA,8.8999593750E+04,2.4374145269E-01,6.8741278648E+00,1.3391869143E-03,spec-015049-59193-4401953037.fits,1.7848241806E+01,59193,J025854.36+003040.8,44.7265025,0.5113405,1.1082,1.1860,-0.3570,17.528,0.182,6.0,8.557E-01,16.996,null,0.7,1.006E+00,13.053,null,-0.2,9.481E-01,9.456,null,-0.9,9.678E-01,1,0,0.000,0.000,0.000,0.000,0000,0,nnnn,0111,2,24,0,24,0,23,0,23,null,null,null,null,null,null,null
12026,0.965282,-72.359622,2.7021597935E+16,3.2223358154E+02,3.6582927704E+00,2.6980330688E+18,5.9093750000E+02,DA,4.9056921875E+04,9.4305334473E+02,7.5930523872E+00,8.3176098997E-04,spec-101056-59874-27021597935285304.fits,1.4243555069E+01,59874,J212855.99+033930.1,322.2333255,3.6583740,0.2180,0.2212,-0.0568,15.063,0.041,26.6,9.260E-01,15.130,0.118,9.2,9.722E-01,12.649,null,0.1,1.102E+00,9.063,null,-0.4,9.001E-01,1,0,0.000,0.000,0.000,0.002,0000,0,1nnn,0000,12,12,3,12,0,11,0,11,1047678780,15.880,0.077,15.423,0.110,15.172,0.142
12033,0.687508,46.356747,2.7021597919E+16,1.4071687317E+02,5.2745693207E+01,1.0198743141E+18,2.9641199112E+01,DA,1.3537212891E+04,6.1243991852E+00,7.8816380501E+00,2.6022925158E-04,spec-102901-59977-27021597918976348.fits,2.0529441833E+01,59977,J092252.10+524444.9,140.7171015,52.7458250,0.7427,0.7981,0.1501,16.865,0.125,8.7,8.985E-01,16.565,null,1.2,9.511E-01,12.245,null,1.7,1.112E+00,9.016,null,0.4,9.572E-01,1,0,0.000,0.000,0.000,0.000,0000,0,nnnn,0011,1,15,0,15,1,15,0,15,783896284,16.505,0.124,15.935,null,15.425,null
12084,0.620924,-107.727974,2.7021598867E+16,2.9982629395E+02,5.8061876297E+00,4.2489401630E+18,1.6179779053E+02,DA,3.5269664062E+04,8.6548126221E+01,7.7870607376E+00,1.8901040312E-04,spec-100973-60095-27021598866632252.fits,1.1955495834E+01,60095,J195918.27+054822.0,299.8261288,5.8061351,0.4189,0.4611,-0.1076,15.830,0.076,14.3,1.835E+00,16.020,0.237,4.6,8.881E-01,12.613,null,-1.1,7.795E-01,9.050,null,0.1,9.918E-01,1,0,0.000,0.000,0.000,0.000,0000,0,0nnn,0000,9,14,0,14,0,12,0,12,628399853,16.067,0.102,16.301,null,15.740,null
12085,0.620924,-107.727974,2.7021598867E+16,2.9982629395E+02,5.8061876297E+00,4.2489401630E+18,1.6179779053E+02,DA,3.5269664062E+04,8.6548126221E+01,7.7870607376E+00,1.8901040312E-04,spec-100973-60118-27021598866632252.fits,2.6588762283E+01,60118,J195918.27+054822.0,299.8261288,5.8061351,0.4189,0.4611,-0.1076,15.830,0.076,14.3,1.835E+00,16.020,0.237,4.6,8.881E-01,12.613,null,-1.1,7.795E-01,9.050,null,0.1,9.918E-01,1,0,0.000,0.000,0.000,0.000,0000,0,0nnn,0000,9,14,0,14,0,12,0,12,628399853,16.067,0.102,16.301,null,15.740,null
12086,0.620924,-107.727974,2.7021598867E+16,2.9982629395E+02,5.8061876297E+00,4.2489401630E+18,1.6179779053E+02,DA,3.5269664062E+04,8.6548126221E+01,7.7870607376E+00,1.8901040312E-04,spec-100982-59794-27021598866632252.fits,3.7041442871E+01,59794,J195918.27+054822.0,299.8261288,5.8061351,0.4189,0.4611,-0.1076,15.830,0.076,14.3,1.835E+00,16.020,0.237,4.6,8.881E-01,12.613,null,-1.1,7.795E-01,9.050,null,0.1,9.918E-01,1,0,0.000,0.000,0.000,0.000,0000,0,0nnn,0000,9,14,0,14,0,12,0,12,628399853,16.067,0.102,16.301,null,15.740,null
12151,0.320953,-76.858868,4.5538896160E+09,1.1547648621E+02,3.8147190094E+01,8.9619021245E+17,1.4011123657E+02,DA,2.0437328125E+04,2.7900476456E+01,7.1790652275E+00,1.2763514860E-05,spec-015017-59147-4553889616.fits,4.6634230614E+00,59147,J074154.33+380849.9,115.4763758,38.1472104,0.2574,0.2825,-0.0134,15.441,0.050,21.9,1.074E+00,15.586,0.152,7.1,1.060E+00,12.739,null,0.1,1.101E+00,9.048,null,-1.2,8.874E-01,1,0,0.000,0.000,0.000,0.000,0000,0,0nnn,0000,13,13,2,13,0,13,0,13,214590814,16.401,0.114,15.732,0.137,15.319,0.145
12152,0.320953,-76.858868,4.5538896160E+09,1.1547648621E+02,3.8147190094E+01,8.9619021245E+17,1.4011123657E+02,DA,2.0437328125E+04,2.7900476456E+01,7.1790652275E+00,1.2763514860E-05,spec-015017-59163-4553889616.fits,3.7510719299E+01,59163,J074154.33+380849.9,115.4763758,38.1472104,0.2574,0.2825,-0.0134,15.441,0.050,21.9,1.074E+00,15.586,0.152,7.1,1.060E+00,12.739,null,0.1,1.101E+00,9.048,null,-1.2,8.874E-01,1,0,0.000,0.000,0.000,0.000,0000,0,0nnn,0000,13,13,2,13,0,13,0,13,214590814,16.401,0.114,15.732,0.137,15.319,0.145
12153,0.320953,-76.858868,4.5538896160E+09,1.1547648621E+02,3.8147190094E+01,8.9619021245E+17,1.4011123657E+02,DA,2.0437328125E+04,2.7900476456E+01,7.1790652275E+00,1.2763514860E-05,spec-015017-59195-4553889616.fits,3.2655948639E+01,59195,J074154.33+380849.9,115.4763758,38.1472104,0.2574,0.2825,-0.0134,15.441,0.050,21.9,1.074E+00,15.586,0.152,7.1,1.060E+00,12.739,null,0.1,1.101E+00,9.048,null,-1.2,8.874E-01,1,0,0.000,0.000,0.000,0.000,0000,0,0nnn,0000,13,13,2,13,0,13,0,13,214590814,16.401,0.114,15.732,0.137,15.319,0.145
12154,0.320953,-76.858868,4.5538896160E+09,1.1547648621E+02,3.8147190094E+01,8.9619021245E+17,1.4011123657E+02,DA,2.0437328125E+04,2.7900476456E+01,7.1790652275E+00,1.2763514860E-05,spec-015017-59220-4553889616.fits,2.9265436172E+01,59220,J074154.33+380849.9,115.4763758,38.1472104,0.2574,0.2825,-0.0134,15.441,0.050,21.9,1.074E+00,15.586,0.152,7.1,1.060E+00,12.739,null,0.1,1.101E+00,9.048,null,-1.2,8.874E-01,1,0,0.000,0.000,0.000,0.000,0000,0,0nnn,0000,13,13,2,13,0,13,0,13,214590814,16.401,0.114,15.732,0.137,15.319,0.145
12155,0.320953,-76.858868,4.5538896160E+09,1.1547648621E+02,3.8147190094E+01,8.9619021245E+17,1.4011123657E+02,DA,2.0437328125E+04,2.7900476456E+01,7.1790652275E+00,1.2763514860E-05,spec-015017-59250-4553889616.fits,3.2047084808E+01,59250,J074154.33+380849.9,115.4763758,38.1472104,0.2574,0.2825,-0.0134,15.441,0.050,21.9,1.074E+00,15.586,0.152,7.1,1.060E+00,12.739,null,0.1,1.101E+00,9.048,null,-1.2,8.874E-01,1,0,0.000,0.000,0.000,0.000,0000,0,0nnn,0000,13,13,2,13,0,13,0,13,214590814,16.401,0.114,15.732,0.137,15.319,0.145
12156,0.320953,-76.858868,4.5538896160E+09,1.1547648621E+02,3.8147190094E+01,8.9619021245E+17,1.4011123657E+02,DA,2.0437328125E+04,2.7900476456E+01,7.1790652275E+00,1.2763514860E-05,spec-015017-59278-4553889616.fits,3.0792907715E+01,59278,J074154.33+380849.9,115.4763758,38.1472104,0.2574,0.2825,-0.0134,15.441,0.050,21.9,1.074E+00,15.586,0.152,7.1,1.060E+00,12.739,null,0.1,1.101E+00,9.048,null,-1.2,8.874E-01,1,0,0.000,0.000,0.000,0.000,0000,0,0nnn,0000,13,13,2,13,0,13,0,13,214590814,16.401,0.114,15.732,0.137,15.319,0.145
12157,0.320953,-76.858868,4.5538896160E+09,1.1547648621E+02,3.8147190094E+01,8.9619021245E+17,1.4011123657E+02,DA,2.0437328125E+04,2.7900476456E+01,7.1790652275E+00,1.2763514860E-05,spec-015127-59190-4553889616.fits,2.7262958527E+01,59190,J074154.33+380849.9,115.4763758,38.1472104,0.2574,0.2825,-0.0134,15.441,0.050,21.9,1.074E+00,15.586,0.152,7.1,1.060E+00,12.739,null,0.1,1.101E+00,9.048,null,-1.2,8.874E-01,1,0,0.000,0.000,0.000,0.000,0000,0,0nnn,0000,13,13,2,13,0,13,0,13,214590814,16.401,0.114,15.732,0.137,15.319,0.145
12158,0.320953,-76.858868,4.5538896160E+09,1.1547648621E+02,3.8147190094E+01,8.9619021245E+17,1.4011123657E+02,DA,2.0437328125E+04,2.7900476456E+01,7.1790652275E+00,1.2763514860E-05,spec-015127-59219-4553889616.fits,2.9036161423E+01,59219,J074154.33+380849.9,115.4763758,38.1472104,0.2574,0.2825,-0.0134,15.441,0.050,21.9,1.074E+00,15.586,0.152,7.1,1.060E+00,12.739,null,0.1,1.101E+00,9.048,null,-1.2,8.874E-01,1,0,0.000,0.000,0.000,0.000,0000,0,0nnn,0000,13,13,2,13,0,13,0,13,214590814,16.401,0.114,15.732,0.137,15.319,0.145
12159,0.320953,-76.858868,4.5538896160E+09,1.1547648621E+02,3.8147190094E+01,8.9619021245E+17,1.4011123657E+02,DA,2.0437328125E+04,2.7900476456E+01,7.1790652275E+00,1.2763514860E-05,spec-015190-59248-4553889616.fits,3.4186157227E+01,59248,J074154.33+380849.9,115.4763758,38.1472104,0.2574,0.2825,-0.0134,15.441,0.050,21.9,1.074E+00,15.586,0.152,7.1,1.060E+00,12.739,null,0.1,1.101E+00,9.048,null,-1.2,8.874E-01,1,0,0.000,0.000,0.000,0.000,0000,0,0nnn,0000,13,13,2,13,0,13,0,13,214590814,16.401,0.114,15.732,0.137,15.319,0.145
12160,0.320953,-76.858868,4.5538896160E+09,1.1547648621E+02,3.8147190094E+01,8.9619021245E+17,1.4011123657E+02,DA,2.0437328125E+04,2.7900476456E+01,7.1790652275E+00,1.2763514860E-05,spec-015190-59267-4553889616.fits,2.6660305023E+01,59267,J074154.33+380849.9,115.4763758,38.1472104,0.2574,0.2825,-0.0134,15.441,0.050,21.9,1.074E+00,15.586,0.152,7.1,1.060E+00,12.739,null,0.1,1.101E+00,9.048,null,-1.2,8.874E-01,1,0,0.000,0.000,0.000,0.000,0000,0,0nnn,0000,13,13,2,13,0,13,0,13,214590814,16.401,0.114,15.732,0.137,15.319,0.145
12161,0.320953,-76.858868,4.5538896160E+09,1.1547648621E+02,3.8147190094E+01,8.9619021245E+17,1.4011123657E+02,DA,2.0437328125E+04,2.7900476456E+01,7.1790652275E+00,1.2763514860E-05,spec-015190-59273-4553889616.fits,2.2489400864E+01,59273,J074154.33+380849.9,115.4763758,38.1472104,0.2574,0.2825,-0.0134,15.441,0.050,21.9,1.074E+00,15.586,0.152,7.1,1.060E+00,12.739,null,0.1,1.101E+00,9.048,null,-1.2,8.874E-01,1,0,0.000,0.000,0.000,0.000,0000,0,0nnn,0000,13,13,2,13,0,13,0,13,214590814,16.401,0.114,15.732,0.137,15.319,0.145
12328,0.956142,65.743438,2.7021598150E+16,1.4129777527E+02,5.1587042809E+00,3.8521183076E+18,3.8893383026E+01,DA,1.1050583008E+04,4.1247341156E+01,8.3120918274E+00,1.9924373191E-05,spec-101303-59958-27021598149882667.fits,2.6383985519E+01,59958,J092511.52+050931.7,141.2980184,5.1588134,0.3164,0.3453,-0.0213,15.575,0.059,18.4,9.126E-01,15.636,0.181,6.0,8.917E-01,12.221,null,1.0,8.288E-01,8.982,null,-0.1,1.167E+00,1,0,0.000,0.000,0.000,0.000,0000,0,1nnn,0000,11,11,2,11,0,11,0,11,817085916,15.287,0.048,15.123,0.085,15.465,0.231
12333,0.848485,107.648752,4.4019534150E+09,4.4287429810E+01,7.7434629202E-01,2.8817512571E+14,5.6082881927E+01,DA,1.2593832031E+04,4.1560485840E+01,7.9458794594E+00,2.4422053684E-05,spec-015049-59193-4401953415.fits,4.1471675873E+01,59193,J025709.03+004627.3,44.2876544,0.7742748,0.8520,0.9199,-0.2943,17.362,0.151,7.2,8.975E-01,17.185,null,0.1,9.324E-01,12.988,null,-3.9,9.575E-01,9.316,null,0.1,9.379E-01,1,0,0.000,0.000,0.000,0.000,0000,0,nnnn,1233,0,26,0,26,0,24,0,26,null,null,null,null,null,null,null
12547,0.360971,128.974083,2.7021597926E+16,3.1789370728E+02,-1.6143349409E+00,2.6887584820E+18,7.7830257416E+00,DA,1.8996646484E+04,3.4848842621E+00,8.0000000000E+00,6.8405439379E-04,spec-101079-59764-27021597926273261.fits,5.0573067665E+00,59764,J211134.50-013651.8,317.8937853,-1.6143980,0.2793,0.3066,-0.0866,16.533,0.100,10.9,1.018E+00,16.537,0.330,3.3,8.363E-01,12.797,null,-2.0,1.053E+00,9.245,null,-0.2,9.864E-01,1,0,0.000,0.000,0.000,0.000,0000,0,0nnn,0000,5,17,1,17,0,15,0,15,null,null,null,null,null,null,null
12552,0.154620,-107.583417,4.6010069060E+09,2.1774952698E+02,1.0028599739E+01,1.1764977870E+18,1.1355822754E+02,DA,2.4407267578E+04,6.5448451042E+00,7.8773627281E+00,6.6227745265E-05,spec-015202-59250-4601006906.fits,4.7026298523E+01,59250,J143059.87+100142.9,217.7494854,10.0285868,1.1285,1.2409,0.2998,17.710,0.195,5.6,8.992E-01,16.859,null,1.0,9.206E-01,13.205,null,-1.0,9.868E-01,9.112,null,0.9,1.061E+00,1,0,0.000,0.000,0.000,0.000,0000,0,nnnn,0022,0,29,0,29,0,28,1,28,null,null,null,null,null,null,null
12553,0.154620,-107.583417,4.6010069060E+09,2.1774952698E+02,1.0028599739E+01,1.1764977870E+18,1.1355822754E+02,DA,2.4407267578E+04,6.5448451042E+00,7.8773627281E+00,6.6227745265E-05,spec-015202-59276-4601006906.fits,4.5428478241E+01,59276,J143059.87+100142.9,217.7494854,10.0285868,1.1285,1.2409,0.2998,17.710,0.195,5.6,8.992E-01,16.859,null,1.0,9.206E-01,13.205,null,-1.0,9.868E-01,9.112,null,0.9,1.061E+00,1,0,0.000,0.000,0.000,0.000,0000,0,nnnn,0022,0,29,0,29,0,28,1,28,null,null,null,null,null,null,null
12554,0.154620,-107.583417,4.6010069060E+09,2.1774952698E+02,1.0028599739E+01,1.1764977870E+18,1.1355822754E+02,DA,2.4407267578E+04,6.5448451042E+00,7.8773627281E+00,6.6227745265E-05,spec-015202-59309-4601006906.fits,3.6012325287E+01,59309,J143059.87+100142.9,217.7494854,10.0285868,1.1285,1.2409,0.2998,17.710,0.195,5.6,8.992E-01,16.859,null,1.0,9.206E-01,13.205,null,-1.0,9.868E-01,9.112,null,0.9,1.061E+00,1,0,0.000,0.000,0.000,0.000,0000,0,nnnn,0022,0,29,0,29,0,28,1,28,null,null,null,null,null,null,null
12555,0.154620,-107.583417,4.6010069060E+09,2.1774952698E+02,1.0028599739E+01,1.1764977870E+18,1.1355822754E+02,DA,2.4407267578E+04,6.5448451042E+00,7.8773627281E+00,6.6227745265E-05,spec-015202-59324-4601006906.fits,3.2014755249E+01,59324,J143059.87+100142.9,217.7494854,10.0285868,1.1285,1.2409,0.2998,17.710,0.195,5.6,8.992E-01,16.859,null,1.0,9.206E-01,13.205,null,-1.0,9.868E-01,9.112,null,0.9,1.061E+00,1,0,0.000,0.000,0.000,0.000,0000,0,nnnn,0022,0,29,0,29,0,28,1,28,null,null,null,null,null,null,null
12590,0.448812,-15.688918,4.5452119540E+09,1.3278041077E+02,3.5127663612E+00,5.8118504883E+17,6.0272186279E+01,DA,2.2681404297E+04,3.4958782196E+01,7.4102048874E+00,9.8632503068E-05,spec-015258-59291-4545211954.fits,3.1600473404E+01,59291,J085107.29+033046.3,132.7803770,3.5128864,0.2303,0.2537,-0.0090,16.082,0.084,12.9,1.036E+00,15.868,0.219,5.0,8.144E-01,12.103,null,1.3,8.278E-01,9.083,null,-0.8,9.816E-01,1,0,0.000,0.000,0.000,0.000,0000,0,2nnn,0000,7,11,1,11,0,10,0,10,null,null,null,null,null,null,null
12591,0.448812,-15.688918,4.5452119540E+09,1.3278041077E+02,3.5127663612E+00,5.8118504883E+17,6.0272186279E+01,DA,2.2681404297E+04,3.4958782196E+01,7.4102048874E+00,9.8632503068E-05,spec-015259-59292-4545211954.fits,2.7076099396E+01,59292,J085107.29+033046.3,132.7803770,3.5128864,0.2303,0.2537,-0.0090,16.082,0.084,12.9,1.036E+00,15.868,0.219,5.0,8.144E-01,12.103,null,1.3,8.278E-01,9.083,null,-0.8,9.816E-01,1,0,0.000,0.000,0.000,0.000,0000,0,2nnn,0000,7,11,1,11,0,10,0,10,null,null,null,null,null,null,null
12666,0.672134,48.989253,4.2654521430E+09,3.0228381348E+02,5.5126632690E+01,2.1858431047E+18,5.5359996796E+01,DA,2.3441380859E+04,3.0299867630E+01,7.8049654961E+00,1.3367009524E-04,spec-015383-59363-4265452143.fits,3.7746623993E+01,59363,J200908.17+550736.3,302.2840599,55.1267552,0.5018,0.4911,-0.1288,16.757,0.084,12.9,1.025E+00,17.667,null,-2.7,1.028E+00,12.565,null,-3.1,7.813E-01,9.493,null,-2.1,9.146E-01,1,0,0.000,0.000,0.000,0.000,0000,0,4nnn,0000,8,40,0,40,0,38,0,38,688251550,16.105,0.080,16.396,0.214,15.611,null
12701,0.219607,90.782417,4.6004462640E+09,2.1451943970E+02,4.1390643120E+00,3.6694004303E+18,4.4997600555E+01,DA,7.5133632812E+03,1.3833660126E+01,8.3472442627E+00,3.1918709283E-05,spec-015323-59352-4600446264.fits,3.3024246216E+01,59352,J141804.68+040820.6,214.5195009,4.1390635,0.9307,1.0299,0.2053,17.516,0.159,6.8,9.016E-01,16.789,null,1.6,9.572E-01,13.108,null,0.1,9.989E-01,9.568,null,-0.8,1.104E+00,1,0,0.000,0.000,0.000,0.001,0000,0,nnnn,0133,2,33,2,33,0,31,1,32,null,null,null,null,null,null,null
12717,0.626446,-122.749000,2.7021597926E+16,3.2029495239E+02,-6.9994959831E+00,6.8985977739E+18,5.4590366364E+01,DA,2.2602630859E+04,1.0257180214E+01,7.8974618912E+00,1.9721695571E-04,spec-100142-59879-27021597925977718.fits,2.8798755646E+01,59879,J212110.75-065958.5,320.2948049,-6.9995901,0.9913,1.0754,-0.3196,17.247,0.213,5.1,1.149E+00,16.475,null,1.0,8.303E-01,11.480,0.188,5.8,1.057E+00,8.767,null,0.8,1.040E+00,1,0,0.000,0.000,0.000,0.000,0000,0,nnnn,0000,1,11,0,11,1,11,0,11,null,null,null,null,null,null,null
