cntr_01,dist_x,pang_x,catalogid_01,ra_01,dec_01,gaia_dr3_source_id_01,snr_snowwhite_01,wd_type_01,teff_snowwhite_01,e_teff_snowwhite_01,logg_snowwhite_01,e_logg_snowwhite_01,spec_file_01,sn_median_all_01,mjd_01,designation,ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,pmra,sigpmra,pmdec,sigpmdec,cc_flags,ext_flg,var_flg,ph_qual,moon_lev,w1nm,w1m,w2nm,w2m,w3nm,w3m,w4nm,w4m
6156,0.479686,23.730802,2.7021597920E+16,1.2395365906E+02,4.7677227020E+01,9.3123804323E+17,3.0282226562E+02,DA,6.0000000000E+03,3.3725818634E+01,8.3923721313E+00,2.0518058445E-03,spec-019092-59602-27021597919924020.fits,4.1609542847E+01,59602,J081548.89+474038.4,123.9537387,47.6773490,0.0537,0.0550,-0.0112,13.769,0.026,41.5,1.260E+00,13.637,0.036,30.4,9.626E-01,12.336,null,0.7,9.374E-01,9.081,null,-0.4,1.038E+00,1,0,0.000,0.000,0.000,0.000,82,93,-282,103,0000,0,11nn,AAUU,0000,27,27,27,27,0,14,0,14
6157,0.479686,23.730802,2.7021597920E+16,1.2395365906E+02,4.7677227020E+01,9.3123804323E+17,3.0282226562E+02,DA,6.0000000000E+03,3.3725818634E+01,8.3923721313E+00,2.0518058445E-03,spec-019092-59621-27021597919924020.fits,5.6887825012E+01,59621,J081548.89+474038.4,123.9537387,47.6773490,0.0537,0.0550,-0.0112,13.769,0.026,41.5,1.260E+00,13.637,0.036,30.4,9.626E-01,12.336,null,0.7,9.374E-01,9.081,null,-0.4,1.038E+00,1,0,0.000,0.000,0.000,0.000,82,93,-282,103,0000,0,11nn,AAUU,0000,27,27,27,27,0,14,0,14
6158,0.479686,23.730802,2.7021597920E+16,1.2395365906E+02,4.7677227020E+01,9.3123804323E+17,3.0282226562E+02,DA,6.0000000000E+03,3.3725818634E+01,8.3923721313E+00,2.0518058445E-03,spec-019092-59623-27021597919924020.fits,4.9969352722E+01,59623,J081548.89+474038.4,123.9537387,47.6773490,0.0537,0.0550,-0.0112,13.769,0.026,41.5,1.260E+00,13.637,0.036,30.4,9.626E-01,12.336,null,0.7,9.374E-01,9.081,null,-0.4,1.038E+00,1,0,0.000,0.000,0.000,0.000,82,93,-282,103,0000,0,11nn,AAUU,0000,27,27,27,27,0,14,0,14
6159,0.479686,23.730802,2.7021597920E+16,1.2395365906E+02,4.7677227020E+01,9.3123804323E+17,3.0282226562E+02,DA,6.0000000000E+03,3.3725818634E+01,8.3923721313E+00,2.0518058445E-03,spec-019092-59624-27021597919924020.fits,2.7658508301E+01,59624,J081548.89+474038.4,123.9537387,47.6773490,0.0537,0.0550,-0.0112,13.769,0.026,41.5,1.260E+00,13.637,0.036,30.4,9.626E-01,12.336,null,0.7,9.374E-01,9.081,null,-0.4,1.038E+00,1,0,0.000,0.000,0.000,0.000,82,93,-282,103,0000,0,11nn,AAUU,0000,27,27,27,27,0,14,0,14
6160,0.479686,23.730802,2.7021597920E+16,1.2395365906E+02,4.7677227020E+01,9.3123804323E+17,3.0282226562E+02,DA,6.0000000000E+03,3.3725818634E+01,8.3923721313E+00,2.0518058445E-03,spec-019092-59625-27021597919924020.fits,4.0143783569E+01,59625,J081548.89+474038.4,123.9537387,47.6773490,0.0537,0.0550,-0.0112,13.769,0.026,41.5,1.260E+00,13.637,0.036,30.4,9.626E-01,12.336,null,0.7,9.374E-01,9.081,null,-0.4,1.038E+00,1,0,0.000,0.000,0.000,0.000,82,93,-282,103,0000,0,11nn,AAUU,0000,27,27,27,27,0,14,0,14
6161,0.479686,23.730802,2.7021597920E+16,1.2395365906E+02,4.7677227020E+01,9.3123804323E+17,3.0282226562E+02,DA,6.0000000000E+03,3.3725818634E+01,8.3923721313E+00,2.0518058445E-03,spec-019092-59630-27021597919924020.fits,3.6333370209E+01,59630,J081548.89+474038.4,123.9537387,47.6773490,0.0537,0.0550,-0.0112,13.769,0.026,41.5,1.260E+00,13.637,0.036,30.4,9.626E-01,12.336,null,0.7,9.374E-01,9.081,null,-0.4,1.038E+00,1,0,0.000,0.000,0.000,0.000,82,93,-282,103,0000,0,11nn,AAUU,0000,27,27,27,27,0,14,0,14
6162,0.479686,23.730802,2.7021597920E+16,1.2395365906E+02,4.7677227020E+01,9.3123804323E+17,3.0282226562E+02,DA,6.0000000000E+03,3.3725818634E+01,8.3923721313E+00,2.0518058445E-03,spec-019092-59631-27021597919924020.fits,4.9613639832E+01,59631,J081548.89+474038.4,123.9537387,47.6773490,0.0537,0.0550,-0.0112,13.769,0.026,41.5,1.260E+00,13.637,0.036,30.4,9.626E-01,12.336,null,0.7,9.374E-01,9.081,null,-0.4,1.038E+00,1,0,0.000,0.000,0.000,0.000,82,93,-282,103,0000,0,11nn,AAUU,0000,27,27,27,27,0,14,0,14
6163,0.479686,23.730802,2.7021597920E+16,1.2395365906E+02,4.7677227020E+01,9.3123804323E+17,3.0282226562E+02,DA,6.0000000000E+03,3.3725818634E+01,8.3923721313E+00,2.0518058445E-03,spec-019092-59638-27021597919924020.fits,5.2782447815E+01,59638,J081548.89+474038.4,123.9537387,47.6773490,0.0537,0.0550,-0.0112,13.769,0.026,41.5,1.260E+00,13.637,0.036,30.4,9.626E-01,12.336,null,0.7,9.374E-01,9.081,null,-0.4,1.038E+00,1,0,0.000,0.000,0.000,0.000,82,93,-282,103,0000,0,11nn,AAUU,0000,27,27,27,27,0,14,0,14
6164,0.479686,23.730802,2.7021597920E+16,1.2395365906E+02,4.7677227020E+01,9.3123804323E+17,3.0282226562E+02,DA,6.0000000000E+03,3.3725818634E+01,8.3923721313E+00,2.0518058445E-03,spec-019092-59647-27021597919924020.fits,6.3659988403E+01,59647,J081548.89+474038.4,123.9537387,47.6773490,0.0537,0.0550,-0.0112,13.769,0.026,41.5,1.260E+00,13.637,0.036,30.4,9.626E-01,12.336,null,0.7,9.374E-01,9.081,null,-0.4,1.038E+00,1,0,0.000,0.000,0.000,0.000,82,93,-282,103,0000,0,11nn,AAUU,0000,27,27,27,27,0,14,0,14
6165,0.479686,23.730802,2.7021597920E+16,1.2395365906E+02,4.7677227020E+01,9.3123804323E+17,3.0282226562E+02,DA,6.0000000000E+03,3.3725818634E+01,8.3923721313E+00,2.0518058445E-03,spec-019092-59648-27021597919924020.fits,6.6999427795E+01,59648,J081548.89+474038.4,123.9537387,47.6773490,0.0537,0.0550,-0.0112,13.769,0.026,41.5,1.260E+00,13.637,0.036,30.4,9.626E-01,12.336,null,0.7,9.374E-01,9.081,null,-0.4,1.038E+00,1,0,0.000,0.000,0.000,0.000,82,93,-282,103,0000,0,11nn,AAUU,0000,27,27,27,27,0,14,0,14
6166,0.479686,23.730802,2.7021597920E+16,1.2395365906E+02,4.7677227020E+01,9.3123804323E+17,3.0282226562E+02,DA,6.0000000000E+03,3.3725818634E+01,8.3923721313E+00,2.0518058445E-03,spec-019092-59651-27021597919924020.fits,6.8661659241E+01,59651,J081548.89+474038.4,123.9537387,47.6773490,0.0537,0.0550,-0.0112,13.769,0.026,41.5,1.260E+00,13.637,0.036,30.4,9.626E-01,12.336,null,0.7,9.374E-01,9.081,null,-0.4,1.038E+00,1,0,0.000,0.000,0.000,0.000,82,93,-282,103,0000,0,11nn,AAUU,0000,27,27,27,27,0,14,0,14
6167,0.479686,23.730802,2.7021597920E+16,1.2395365906E+02,4.7677227020E+01,9.3123804323E+17,3.0282226562E+02,DA,6.0000000000E+03,3.3725818634E+01,8.3923721313E+00,2.0518058445E-03,spec-019092-59652-27021597919924020.fits,6.1327678680E+01,59652,J081548.89+474038.4,123.9537387,47.6773490,0.0537,0.0550,-0.0112,13.769,0.026,41.5,1.260E+00,13.637,0.036,30.4,9.626E-01,12.336,null,0.7,9.374E-01,9.081,null,-0.4,1.038E+00,1,0,0.000,0.000,0.000,0.000,82,93,-282,103,0000,0,11nn,AAUU,0000,27,27,27,27,0,14,0,14
6168,0.479686,23.730802,2.7021597920E+16,1.2395365906E+02,4.7677227020E+01,9.3123804323E+17,3.0282226562E+02,DA,6.0000000000E+03,3.3725818634E+01,8.3923721313E+00,2.0518058445E-03,spec-019092-59653-27021597919924020.fits,6.3831737518E+01,59653,J081548.89+474038.4,123.9537387,47.6773490,0.0537,0.0550,-0.0112,13.769,0.026,41.5,1.260E+00,13.637,0.036,30.4,9.626E-01,12.336,null,0.7,9.374E-01,9.081,null,-0.4,1.038E+00,1,0,0.000,0.000,0.000,0.000,82,93,-282,103,0000,0,11nn,AAUU,0000,27,27,27,27,0,14,0,14
6178,5.349083,146.644122,2.7021598864E+16,2.9787728882E+02,1.5582011938E+00,4.2405868253E+18,5.0410523415E+00,DA,2.2336695312E+04,2.0846888733E+02,6.5000000000E+00,7.3181778134E-05,spec-100980-59838-27021598864116086.fits,3.4056940079E+00,59838,J195130.74+013325.0,297.8781061,1.5569601,0.1688,0.1740,-0.0409,15.960,0.058,18.7,1.245E+00,16.986,0.475,2.3,9.641E-01,12.265,null,0.8,1.085E+00,8.876,null,0.2,1.029E+00,1,0,0.000,0.000,0.000,0.000,813,628,782,654,0000,0,1nnn,ACUU,0100,22,24,1,24,0,11,0,11
6179,5.933010,-164.303437,2.7021597915E+16,1.0077012634E+02,5.6246704102E+01,9.9499036881E+17,5.2471041679E+00,DA,1.9757175781E+04,2.4652563477E+02,7.8135404587E+00,1.1076886440E-03,spec-102781-59913-27021597915372606.fits,3.6572639942E+00,59913,J064304.63+561442.4,100.7693239,56.2451175,0.6155,0.6558,-0.1254,17.913,0.204,5.3,9.883E-01,16.968,null,1.1,8.669E-01,12.602,null,-1.3,1.097E+00,8.762,null,0.3,9.760E-01,1,0,0.000,0.000,0.000,0.000,-897,2806,544,3012,0000,0,nnnn,BUUU,0033,3,40,0,40,0,13,0,14
6180,6.893134,-25.867081,2.7021597936E+16,3.3129568481E+02,2.9817783833E+00,2.6836756459E+18,3.3660854340E+01,DA,1.2667923828E+04,3.3201022339E+02,8.0702962875E+00,7.2512764018E-04,spec-103532-59899-27021597936286380.fits,4.9230656624E+00,59899,J220510.76+025900.6,331.2948483,2.9835013,0.5051,0.5204,-0.1611,17.323,0.169,6.4,8.833E-01,16.730,null,1.2,9.249E-01,12.612,null,-1.8,9.651E-01,8.380,null,1.1,8.873E-01,1,0,0.000,0.000,0.000,0.000,-1345,2154,814,2194,0000,0,nnnn,BUUU,0000,2,23,1,23,0,10,0,10
6181,1.093677,-76.280047,2.7021597975E+16,7.7064346313E+01,-5.7315988541E+00,3.2116515432E+18,1.7686077881E+02,DA,7.2500000000E+03,5.3455702960E-02,7.3725838661E+00,1.3991403393E-03,spec-103658-59935-27021597974908146.fits,5.2182469368E+00,59935,J050815.37-054353.4,77.0640497,-5.7315268,0.3701,0.3984,-0.1103,17.086,0.127,8.5,9.776E-01,16.988,0.378,2.9,8.265E-01,12.523,null,-1.0,7.921E-01,9.069,null,-0.8,1.054E+00,1,0,0.000,0.000,0.000,0.000,840,1489,2017,1611,0000,0,nnnn,BCUU,0000,7,26,0,26,0,12,0,12
6182,1.093677,-76.280047,2.7021597975E+16,7.7064346313E+01,-5.7315988541E+00,3.2116515432E+18,1.7686077881E+02,DA,7.2500000000E+03,5.3455702960E-02,7.3725838661E+00,1.3991403393E-03,spec-103658-59938-27021597974908146.fits,6.6268992424E+00,59938,J050815.37-054353.4,77.0640497,-5.7315268,0.3701,0.3984,-0.1103,17.086,0.127,8.5,9.776E-01,16.988,0.378,2.9,8.265E-01,12.523,null,-1.0,7.921E-01,9.069,null,-0.8,1.054E+00,1,0,0.000,0.000,0.000,0.000,840,1489,2017,1611,0000,0,nnnn,BCUU,0000,7,26,0,26,0,12,0,12
6183,1.093677,-76.280047,2.7021597975E+16,7.7064346313E+01,-5.7315988541E+00,3.2116515432E+18,1.7686077881E+02,DA,7.2500000000E+03,5.3455702960E-02,7.3725838661E+00,1.3991403393E-03,spec-103658-59939-27021597974908146.fits,5.3996863365E+00,59939,J050815.37-054353.4,77.0640497,-5.7315268,0.3701,0.3984,-0.1103,17.086,0.127,8.5,9.776E-01,16.988,0.378,2.9,8.265E-01,12.523,null,-1.0,7.921E-01,9.069,null,-0.8,1.054E+00,1,0,0.000,0.000,0.000,0.000,840,1489,2017,1611,0000,0,nnnn,BCUU,0000,7,26,0,26,0,12,0,12
6184,3.116493,-101.358373,4.5510960580E+09,1.1375318146E+02,2.9437343597E+01,8.7941537586E+17,4.4441101074E+01,DA,1.9498970703E+04,1.0265847445E+00,8.2496814728E+00,1.3177882647E-04,spec-015016-59146-4551096058.fits,1.3466972351E+01,59146,J073500.52+292613.8,113.7522069,29.4371731,0.0571,0.0574,-0.0076,13.850,0.027,40.1,1.094E+00,13.692,0.037,29.5,1.026E+00,11.931,null,1.5,8.646E-01,8.899,null,-2.6,9.057E-01,1,0,0.000,0.000,0.000,0.000,107,108,126,114,0000,0,00nn,AAUU,0000,25,25,25,25,1,13,0,13
6185,3.116493,-101.358373,4.5510960580E+09,1.1375318146E+02,2.9437343597E+01,8.7941537586E+17,4.4441101074E+01,DA,1.9498970703E+04,1.0265847445E+00,8.2496814728E+00,1.3177882647E-04,spec-015016-59168-4551096058.fits,1.1054762840E+01,59168,J073500.52+292613.8,113.7522069,29.4371731,0.0571,0.0574,-0.0076,13.850,0.027,40.1,1.094E+00,13.692,0.037,29.5,1.026E+00,11.931,null,1.5,8.646E-01,8.899,null,-2.6,9.057E-01,1,0,0.000,0.000,0.000,0.000,107,108,126,114,0000,0,00nn,AAUU,0000,25,25,25,25,1,13,0,13
6186,3.116493,-101.358373,4.5510960580E+09,1.1375318146E+02,2.9437343597E+01,8.7941537586E+17,4.4441101074E+01,DA,1.9498970703E+04,1.0265847445E+00,8.2496814728E+00,1.3177882647E-04,spec-015016-59193-4551096058.fits,1.1100350380E+01,59193,J073500.52+292613.8,113.7522069,29.4371731,0.0571,0.0574,-0.0076,13.850,0.027,40.1,1.094E+00,13.692,0.037,29.5,1.026E+00,11.931,null,1.5,8.646E-01,8.899,null,-2.6,9.057E-01,1,0,0.000,0.000,0.000,0.000,107,108,126,114,0000,0,00nn,AAUU,0000,25,25,25,25,1,13,0,13
6187,3.116493,-101.358373,4.5510960580E+09,1.1375318146E+02,2.9437343597E+01,8.7941537586E+17,4.4441101074E+01,DA,1.9498970703E+04,1.0265847445E+00,8.2496814728E+00,1.3177882647E-04,spec-015016-59219-4551096058.fits,1.1838558197E+01,59219,J073500.52+292613.8,113.7522069,29.4371731,0.0571,0.0574,-0.0076,13.850,0.027,40.1,1.094E+00,13.692,0.037,29.5,1.026E+00,11.931,null,1.5,8.646E-01,8.899,null,-2.6,9.057E-01,1,0,0.000,0.000,0.000,0.000,107,108,126,114,0000,0,00nn,AAUU,0000,25,25,25,25,1,13,0,13
6188,3.116493,-101.358373,4.5510960580E+09,1.1375318146E+02,2.9437343597E+01,8.7941537586E+17,4.4441101074E+01,DA,1.9498970703E+04,1.0265847445E+00,8.2496814728E+00,1.3177882647E-04,spec-015016-59248-4551096058.fits,1.0554786682E+01,59248,J073500.52+292613.8,113.7522069,29.4371731,0.0571,0.0574,-0.0076,13.850,0.027,40.1,1.094E+00,13.692,0.037,29.5,1.026E+00,11.931,null,1.5,8.646E-01,8.899,null,-2.6,9.057E-01,1,0,0.000,0.000,0.000,0.000,107,108,126,114,0000,0,00nn,AAUU,0000,25,25,25,25,1,13,0,13
6189,3.116493,-101.358373,4.5510960580E+09,1.1375318146E+02,2.9437343597E+01,8.7941537586E+17,4.4441101074E+01,DA,1.9498970703E+04,1.0265847445E+00,8.2496814728E+00,1.3177882647E-04,spec-015016-59276-4551096058.fits,1.2721061707E+01,59276,J073500.52+292613.8,113.7522069,29.4371731,0.0571,0.0574,-0.0076,13.850,0.027,40.1,1.094E+00,13.692,0.037,29.5,1.026E+00,11.931,null,1.5,8.646E-01,8.899,null,-2.6,9.057E-01,1,0,0.000,0.000,0.000,0.000,107,108,126,114,0000,0,00nn,AAUU,0000,25,25,25,25,1,13,0,13
6197,0.752604,-90.446317,2.7021597920E+16,1.3635498047E+02,5.1722858429E+01,1.0166178656E+18,2.0010427856E+02,DA,7.8554091797E+03,1.2385966301E+01,8.3275222778E+00,3.1715535442E-04,spec-020833-59637-27021597919650316.fits,1.1052350044E+01,59637,J090525.11+514322.2,136.3546430,51.7228568,0.2963,0.3208,0.0487,17.020,0.098,11.1,8.756E-01,17.539,null,-0.1,1.000E+00,12.789,null,-0.5,8.745E-01,8.347,null,1.2,8.821E-01,1,0,0.000,0.000,0.000,0.000,-267,1196,2301,1294,0000,0,nnnn,AUUU,0011,6,35,0,35,0,20,0,15
6197,9.336796,43.663157,2.7021597920E+16,1.3635498047E+02,5.1722858429E+01,1.0166178656E+18,2.0010427856E+02,DA,7.8554091797E+03,1.2385966301E+01,8.3275222778E+00,3.1715535442E-04,spec-020833-59637-27021597919650316.fits,1.1052350044E+01,59637,J090525.88+514329.0,136.3578712,51.7247346,0.5621,0.6110,0.1049,17.746,0.183,5.9,9.900E-01,17.543,null,-0.8,9.854E-01,12.846,null,-0.4,9.567E-01,9.094,null,-1.0,1.010E+00,1,0,0.000,0.000,0.000,0.000,-2866,2417,-85,2627,0000,0,nnnn,BUUU,0011,2,36,0,36,0,21,0,15
6198,0.752604,-90.446317,2.7021597920E+16,1.3635498047E+02,5.1722858429E+01,1.0166178656E+18,2.0010427856E+02,DA,7.8554091797E+03,1.2385966301E+01,8.3275222778E+00,3.1715535442E-04,spec-020833-59638-27021597919650316.fits,1.4717055321E+01,59638,J090525.11+514322.2,136.3546430,51.7228568,0.2963,0.3208,0.0487,17.020,0.098,11.1,8.756E-01,17.539,null,-0.1,1.000E+00,12.789,null,-0.5,8.745E-01,8.347,null,1.2,8.821E-01,1,0,0.000,0.000,0.000,0.000,-267,1196,2301,1294,0000,0,nnnn,AUUU,0011,6,35,0,35,0,20,0,15
6198,9.336796,43.663157,2.7021597920E+16,1.3635498047E+02,5.1722858429E+01,1.0166178656E+18,2.0010427856E+02,DA,7.8554091797E+03,1.2385966301E+01,8.3275222778E+00,3.1715535442E-04,spec-020833-59638-27021597919650316.fits,1.4717055321E+01,59638,J090525.88+514329.0,136.3578712,51.7247346,0.5621,0.6110,0.1049,17.746,0.183,5.9,9.900E-01,17.543,null,-0.8,9.854E-01,12.846,null,-0.4,9.567E-01,9.094,null,-1.0,1.010E+00,1,0,0.000,0.000,0.000,0.000,-2866,2417,-85,2627,0000,0,nnnn,BUUU,0011,2,36,0,36,0,21,0,15
6199,0.752604,-90.446317,2.7021597920E+16,1.3635498047E+02,5.1722858429E+01,1.0166178656E+18,2.0010427856E+02,DA,7.8554091797E+03,1.2385966301E+01,8.3275222778E+00,3.1715535442E-04,spec-104633-59872-27021597919650316.fits,1.4022715569E+01,59872,J090525.11+514322.2,136.3546430,51.7228568,0.2963,0.3208,0.0487,17.020,0.098,11.1,8.756E-01,17.539,null,-0.1,1.000E+00,12.789,null,-0.5,8.745E-01,8.347,null,1.2,8.821E-01,1,0,0.000,0.000,0.000,0.000,-267,1196,2301,1294,0000,0,nnnn,AUUU,0011,6,35,0,35,0,20,0,15
6199,9.336796,43.663157,2.7021597920E+16,1.3635498047E+02,5.1722858429E+01,1.0166178656E+18,2.0010427856E+02,DA,7.8554091797E+03,1.2385966301E+01,8.3275222778E+00,3.1715535442E-04,spec-104633-59872-27021597919650316.fits,1.4022715569E+01,59872,J090525.88+514329.0,136.3578712,51.7247346,0.5621,0.6110,0.1049,17.746,0.183,5.9,9.900E-01,17.543,null,-0.8,9.854E-01,12.846,null,-0.4,9.567E-01,9.094,null,-1.0,1.010E+00,1,0,0.000,0.000,0.000,0.000,-2866,2417,-85,2627,0000,0,nnnn,BUUU,0011,2,36,0,36,0,21,0,15
6200,0.752604,-90.446317,2.7021597920E+16,1.3635498047E+02,5.1722858429E+01,1.0166178656E+18,2.0010427856E+02,DA,7.8554091797E+03,1.2385966301E+01,8.3275222778E+00,3.1715535442E-04,spec-104633-59931-27021597919650316.fits,1.0778807640E+01,59931,J090525.11+514322.2,136.3546430,51.7228568,0.2963,0.3208,0.0487,17.020,0.098,11.1,8.756E-01,17.539,null,-0.1,1.000E+00,12.789,null,-0.5,8.745E-01,8.347,null,1.2,8.821E-01,1,0,0.000,0.000,0.000,0.000,-267,1196,2301,1294,0000,0,nnnn,AUUU,0011,6,35,0,35,0,20,0,15
6200,9.336796,43.663157,2.7021597920E+16,1.3635498047E+02,5.1722858429E+01,1.0166178656E+18,2.0010427856E+02,DA,7.8554091797E+03,1.2385966301E+01,8.3275222778E+00,3.1715535442E-04,spec-104633-59931-27021597919650316.fits,1.0778807640E+01,59931,J090525.88+514329.0,136.3578712,51.7247346,0.5621,0.6110,0.1049,17.746,0.183,5.9,9.900E-01,17.543,null,-0.8,9.854E-01,12.846,null,-0.4,9.567E-01,9.094,null,-1.0,1.010E+00,1,0,0.000,0.000,0.000,0.000,-2866,2417,-85,2627,0000,0,nnnn,BUUU,0011,2,36,0,36,0,21,0,15
6201,2.557732,-134.695732,2.7021597942E+16,3.4400955200E+02,1.9747329712E+01,2.8320359496E+18,1.8949474335E+01,DA,9.9434160156E+03,8.1600219727E+01,8.0523414612E+00,2.5627372088E-04,spec-104663-59826-27021597941709991.fits,5.7420973778E+00,59826,J225602.16+194448.5,344.0090154,19.7468300,0.4706,0.4828,-0.1578,17.365,0.149,7.3,9.924E-01,17.119,null,0.4,9.092E-01,12.388,null,0.4,1.053E+00,8.986,null,0.2,9.838E-01,1,0,0.000,0.000,0.000,0.000,1644,2091,1163,2161,0000,0,nnnn,BUUU,1100,1,29,1,28,0,13,0,13
6202,2.557732,-134.695732,2.7021597942E+16,3.4400955200E+02,1.9747329712E+01,2.8320359496E+18,1.8949474335E+01,DA,9.9434160156E+03,8.1600219727E+01,8.0523414612E+00,2.5627372088E-04,spec-104663-59839-27021597941709991.fits,3.9470927715E+00,59839,J225602.16+194448.5,344.0090154,19.7468300,0.4706,0.4828,-0.1578,17.365,0.149,7.3,9.924E-01,17.119,null,0.4,9.092E-01,12.388,null,0.4,1.053E+00,8.986,null,0.2,9.838E-01,1,0,0.000,0.000,0.000,0.000,1644,2091,1163,2161,0000,0,nnnn,BUUU,1100,1,29,1,28,0,13,0,13
6203,1.288433,-80.545986,2.7021598725E+16,3.1063052368E+02,-5.5199236870E+00,6.9141835960E+18,2.6133187866E+02,DA,9.9644306641E+03,3.1505407333E+01,8.1323509216E+00,1.6862624034E-04,spec-101057-59847-27021598725170496.fits,1.4219970703E+01,59847,J204231.24-053111.5,310.6301690,-5.5198649,0.6066,0.6416,-0.1825,17.669,0.204,5.3,8.599E-01,16.572,null,1.8,9.336E-01,12.231,null,0.5,1.022E+00,9.028,null,-0.5,1.186E+00,1,0,0.000,0.000,0.000,0.000,1531,2914,822,3091,0000,0,nnnn,BUUU,1111,3,25,0,25,0,13,0,13
6205,0.202710,19.019680,4.3765858690E+09,3.2197039795E+02,3.2059356570E-01,2.6879668680E+18,5.0277629852E+01,DA,8.2991005859E+03,4.5157661438E+00,7.7445669174E+00,1.4024051779E-04,spec-015027-59159-4376585869.fits,1.7973508835E+01,59159,J212752.89+001914.3,321.9704163,0.3206468,0.5021,0.5236,-0.1509,17.406,0.167,6.5,1.017E+00,16.568,null,2.0,7.872E-01,12.251,null,0.4,9.980E-01,8.258,null,1.0,8.362E-01,1,0,0.000,0.000,0.000,0.000,1044,2223,986,2318,0000,0,nnnn,BUUU,1200,3,23,0,23,0,11,0,11
6206,0.202710,19.019680,4.3765858690E+09,3.2197039795E+02,3.2059356570E-01,2.6879668680E+18,5.0277629852E+01,DA,8.2991005859E+03,4.5157661438E+00,7.7445669174E+00,1.4024051779E-04,spec-015027-59370-4376585869.fits,3.2725196838E+01,59370,J212752.89+001914.3,321.9704163,0.3206468,0.5021,0.5236,-0.1509,17.406,0.167,6.5,1.017E+00,16.568,null,2.0,7.872E-01,12.251,null,0.4,9.980E-01,8.258,null,1.0,8.362E-01,1,0,0.000,0.000,0.000,0.000,1044,2223,986,2318,0000,0,nnnn,BUUU,1200,3,23,0,23,0,11,0,11
6207,0.413536,-2.706530,4.6029604770E+09,2.0435523987E+02,3.9877117157E+01,1.5000040008E+18,1.2636984253E+02,DA,8.5096582031E+03,4.7471690178E+00,7.7627859116E+00,4.0433311369E-05,spec-015299-59293-4602960477.fits,4.6864280701E+01,59293,J133725.25+395238.0,204.3552328,39.8772319,0.1411,0.1490,0.0164,16.250,0.050,21.5,8.893E-01,16.503,0.187,5.8,8.780E-01,13.079,null,-0.5,8.836E-01,9.129,null,0.9,9.675E-01,1,0,0.000,0.000,0.000,0.000,722,564,-186,593,0000,0,0nnn,ABUU,0011,36,47,1,47,0,34,0,34
6208,0.413536,-2.706530,4.6029604770E+09,2.0435523987E+02,3.9877117157E+01,1.5000040008E+18,1.2636984253E+02,DA,8.5096582031E+03,4.7471690178E+00,7.7627859116E+00,4.0433311369E-05,spec-015299-59311-4602960477.fits,4.6312198639E+01,59311,J133725.25+395238.0,204.3552328,39.8772319,0.1411,0.1490,0.0164,16.250,0.050,21.5,8.893E-01,16.503,0.187,5.8,8.780E-01,13.079,null,-0.5,8.836E-01,9.129,null,0.9,9.675E-01,1,0,0.000,0.000,0.000,0.000,722,564,-186,593,0000,0,0nnn,ABUU,0011,36,47,1,47,0,34,0,34
6209,0.413536,-2.706530,4.6029604770E+09,2.0435523987E+02,3.9877117157E+01,1.5000040008E+18,1.2636984253E+02,DA,8.5096582031E+03,4.7471690178E+00,7.7627859116E+00,4.0433311369E-05,spec-015299-59369-4602960477.fits,5.9271282196E+01,59369,J133725.25+395238.0,204.3552328,39.8772319,0.1411,0.1490,0.0164,16.250,0.050,21.5,8.893E-01,16.503,0.187,5.8,8.780E-01,13.079,null,-0.5,8.836E-01,9.129,null,0.9,9.675E-01,1,0,0.000,0.000,0.000,0.000,722,564,-186,593,0000,0,0nnn,ABUU,0011,36,47,1,47,0,34,0,34
6210,1.259268,84.737787,2.7021597971E+16,6.1521202087E+01,-3.3326687813E+00,3.2519503323E+18,1.9643226624E+02,DA,2.0360445312E+04,9.2599578857E+01,7.8843045235E+00,3.3707512193E-04,spec-103608-59905-27021597970721379.fits,1.5877249718E+01,59905,J040605.17-031957.4,61.5215510,-3.3326367,0.1028,0.1065,-0.0200,15.403,0.040,27.0,9.296E-01,15.333,0.086,12.6,9.489E-01,12.460,null,-1.6,9.729E-01,9.001,null,-0.8,1.041E+00,1,0,0.000,0.000,0.000,0.000,-282,312,-303,329,0000,0,00nn,AAUU,0000,27,27,11,27,0,11,0,11
6211,1.259268,84.737787,2.7021597971E+16,6.1521202087E+01,-3.3326687813E+00,3.2519503323E+18,1.9643226624E+02,DA,2.0360445312E+04,9.2599578857E+01,7.8843045235E+00,3.3707512193E-04,spec-103608-59906-27021597970721379.fits,1.0042682648E+01,59906,J040605.17-031957.4,61.5215510,-3.3326367,0.1028,0.1065,-0.0200,15.403,0.040,27.0,9.296E-01,15.333,0.086,12.6,9.489E-01,12.460,null,-1.6,9.729E-01,9.001,null,-0.8,1.041E+00,1,0,0.000,0.000,0.000,0.000,-282,312,-303,329,0000,0,00nn,AAUU,0000,27,27,11,27,0,11,0,11
